2023-05-23T21:35:04.952496400,addTopping,INSERT,Topping inserted successfully: D4
2023-05-23T21:35:04.954491800,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T21:35:04.956491300,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T21:35:22.809085,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T21:35:22.815069300,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:35:22.819011,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T21:35:26.564947900,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username admin
2023-05-23T21:35:26.566945,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:36:12.918742,connect,getConnection,A connection to the MySQL database established successfully!
2023-05-23T21:36:12.971601200,initTables,CREATE,Tables created successfully!
2023-05-23T21:36:12.971601200,initTables,UPDATE,Default values inserted successfully!
2023-05-23T21:36:13.017477800,addPizza,INSERT,Added pizza with ID: 1
2023-05-23T21:36:13.019473400,addPizza,INSERT,Added pizza with ID: 2
2023-05-23T21:36:13.021467300,addPizza,INSERT,Added pizza with ID: 3
2023-05-23T21:36:13.023462100,addPizza,INSERT,Added pizza with ID: 4
2023-05-23T21:36:13.025458,addPizza,INSERT,Added pizza with ID: 5
2023-05-23T21:36:13.032438300,addDrink,INSERT,Drink inserted successfully: 1
2023-05-23T21:36:13.034433200,addDrink,INSERT,Drink inserted successfully: 2
2023-05-23T21:36:13.036427900,addDrink,INSERT,Drink inserted successfully: 3
2023-05-23T21:36:13.038422700,addDrink,INSERT,Drink inserted successfully: 4
2023-05-23T21:36:13.042418900,addTopping,INSERT,Topping inserted successfully: P1
2023-05-23T21:36:13.044407200,addTopping,INSERT,Topping inserted successfully: P2
2023-05-23T21:36:13.046400700,addTopping,INSERT,Topping inserted successfully: P3
2023-05-23T21:36:13.048395700,addTopping,INSERT,Topping inserted successfully: P4
2023-05-23T21:36:13.050391,addTopping,INSERT,Topping inserted successfully: P5
2023-05-23T21:36:13.051387,addTopping,INSERT,Topping inserted successfully: P6
2023-05-23T21:36:13.053382200,addTopping,INSERT,Topping inserted successfully: P7
2023-05-23T21:36:13.054379300,addTopping,INSERT,Topping inserted successfully: P8
2023-05-23T21:36:13.056385500,addTopping,INSERT,Topping inserted successfully: P9
2023-05-23T21:36:13.058370100,addTopping,INSERT,Topping inserted successfully: P10
2023-05-23T21:36:13.060363400,addTopping,INSERT,Topping inserted successfully: D1
2023-05-23T21:36:13.062358200,addTopping,INSERT,Topping inserted successfully: D2
2023-05-23T21:36:13.064353900,addTopping,INSERT,Topping inserted successfully: D3
2023-05-23T21:36:13.066347300,addTopping,INSERT,Topping inserted successfully: D4
2023-05-23T21:36:13.068342700,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T21:36:13.070338200,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T21:36:17.642372800,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T21:36:17.648329500,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:36:17.652318500,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T21:36:22.806607,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username admin
2023-05-23T21:36:22.808599500,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:37:32.130320700,connect,getConnection,A connection to the MySQL database established successfully!
2023-05-23T21:37:32.188166500,initTables,CREATE,Tables created successfully!
2023-05-23T21:37:32.189164,initTables,UPDATE,Default values inserted successfully!
2023-05-23T21:37:32.235040800,addPizza,INSERT,Added pizza with ID: 1
2023-05-23T21:37:32.237036400,addPizza,INSERT,Added pizza with ID: 2
2023-05-23T21:37:32.239030800,addPizza,INSERT,Added pizza with ID: 3
2023-05-23T21:37:32.241025100,addPizza,INSERT,Added pizza with ID: 4
2023-05-23T21:37:32.243019700,addPizza,INSERT,Added pizza with ID: 5
2023-05-23T21:37:32.250998300,addDrink,INSERT,Drink inserted successfully: 1
2023-05-23T21:37:32.252993200,addDrink,INSERT,Drink inserted successfully: 2
2023-05-23T21:37:32.254987900,addDrink,INSERT,Drink inserted successfully: 3
2023-05-23T21:37:32.256982500,addDrink,INSERT,Drink inserted successfully: 4
2023-05-23T21:37:32.259974600,addTopping,INSERT,Topping inserted successfully: P1
2023-05-23T21:37:32.261970900,addTopping,INSERT,Topping inserted successfully: P2
2023-05-23T21:37:32.263964,addTopping,INSERT,Topping inserted successfully: P3
2023-05-23T21:37:32.265959300,addTopping,INSERT,Topping inserted successfully: P4
2023-05-23T21:37:32.266955400,addTopping,INSERT,Topping inserted successfully: P5
2023-05-23T21:37:32.268950800,addTopping,INSERT,Topping inserted successfully: P6
2023-05-23T21:37:32.270946100,addTopping,INSERT,Topping inserted successfully: P7
2023-05-23T21:37:32.272940,addTopping,INSERT,Topping inserted successfully: P8
2023-05-23T21:37:32.274934400,addTopping,INSERT,Topping inserted successfully: P9
2023-05-23T21:37:32.276929100,addTopping,INSERT,Topping inserted successfully: P10
2023-05-23T21:37:32.277926,addTopping,INSERT,Topping inserted successfully: D1
2023-05-23T21:37:32.279920600,addTopping,INSERT,Topping inserted successfully: D2
2023-05-23T21:37:32.280918500,addTopping,INSERT,Topping inserted successfully: D3
2023-05-23T21:37:32.282912900,addTopping,INSERT,Topping inserted successfully: D4
2023-05-23T21:37:32.284907100,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T21:37:32.286903200,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T21:37:35.752424300,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T21:37:35.757411700,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:37:35.762397100,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T21:37:39.081689800,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username admin
2023-05-23T21:37:39.083691600,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:37:48.876505500,getEmployeeIdByUsername,SELECT,Employee with username user not found
2023-05-23T21:37:58.304559,getOrdersByUserId,SELECT,Retrieved list of all orders
2023-05-23T21:38:05.739048200,getOrdersById,SELECT,Retrieved list of orders with orderID: 1
2023-05-23T21:38:08.425565900,getCustomerIdByUsername,SELECT,Customer with username 2 not found
2023-05-23T21:38:17.403978700,disconnect,close(),The connection to the database closed successfully!
2023-05-23T22:39:13.806707300,connect,getConnection,A connection to the MySQL database established successfully!
2023-05-23T22:39:13.862557600,initTables,CREATE,Tables created successfully!
2023-05-23T22:39:13.863555,initTables,UPDATE,Default values inserted successfully!
2023-05-23T22:39:13.906441500,addPizza,INSERT,Added pizza with ID: 1
2023-05-23T22:39:13.909433,addPizza,INSERT,Added pizza with ID: 2
2023-05-23T22:39:13.912425400,addPizza,INSERT,Added pizza with ID: 3
2023-05-23T22:39:13.914418700,addPizza,INSERT,Added pizza with ID: 4
2023-05-23T22:39:13.915416100,addPizza,INSERT,Added pizza with ID: 5
2023-05-23T22:39:13.922398100,addDrink,INSERT,Drink inserted successfully: 1
2023-05-23T22:39:13.924392100,addDrink,INSERT,Drink inserted successfully: 2
2023-05-23T22:39:13.925389300,addDrink,INSERT,Drink inserted successfully: 3
2023-05-23T22:39:13.927384,addDrink,INSERT,Drink inserted successfully: 4
2023-05-23T22:39:13.931374100,addTopping,INSERT,Topping inserted successfully: P1
2023-05-23T22:39:13.933368100,addTopping,INSERT,Topping inserted successfully: P2
2023-05-23T22:39:13.936362900,addTopping,INSERT,Topping inserted successfully: P3
2023-05-23T22:39:13.938354100,addTopping,INSERT,Topping inserted successfully: P4
2023-05-23T22:39:13.940349200,addTopping,INSERT,Topping inserted successfully: P5
2023-05-23T22:39:13.942344,addTopping,INSERT,Topping inserted successfully: P6
2023-05-23T22:39:13.943341600,addTopping,INSERT,Topping inserted successfully: P7
2023-05-23T22:39:13.945337200,addTopping,INSERT,Topping inserted successfully: P8
2023-05-23T22:39:13.946333600,addTopping,INSERT,Topping inserted successfully: P9
2023-05-23T22:39:13.948328800,addTopping,INSERT,Topping inserted successfully: P10
2023-05-23T22:39:13.950323700,addTopping,INSERT,Topping inserted successfully: D1
2023-05-23T22:39:13.953315300,addTopping,INSERT,Topping inserted successfully: D2
2023-05-23T22:39:13.956311500,addTopping,INSERT,Topping inserted successfully: D3
2023-05-23T22:39:13.959299900,addTopping,INSERT,Topping inserted successfully: D4
2023-05-23T22:39:13.961293900,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T22:39:13.963290300,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T22:39:17.661381500,getCustomerById,SELECT,Retrieved customer with ID 1
2023-05-23T22:39:17.667364700,getCustomerByNameAndPassword,SELECT,Retrieved customer with ID 1
2023-05-23T22:39:35.009012700,addOrder,INSERT,Added order with ID: 0
2023-05-23T22:39:38.291594600,getCustomerById,SELECT,Retrieved customer with ID 1
